,NAME,CLASS,Speed,TIME (min)
5563,CAMBRIDGE ST,A35,20,0.09189660229097314
5564,CAMBRIDGE ST,A35,20,0.015316100312345322
5565,LINDALL PL,A40,15,0.13847210439821078
5566,CAMBRIDGE ST,A35,20,0.03185816291718277
5567,CAMBRIDGE ST,A35,20,0.07535549841728613
5568,RIVER ST,A40,15,0.10309276268551693
5569,MOUNT VERNON ST,A40,15,0.08169054884847775
5570,RIVER ST,A40,15,0.1396871080538666
5571,CHESTNUT ST,A40,15,0.08623990331585368
5572,CHARLES ST,A31,20,0.15750071006938599
5573,MOUNT VERNON ST,A40,15,0.08623891819739829
5574,RIVER ST,A40,15,0.11785321256621994
5575,CHARLES ST,A31,20,0.2602579847528543
5576,CEDAR LANE WAY,A40,15,0.3207001825556137
5577,CHESTNUT ST,A40,15,0.08623978021606649
5578,CEDAR LANE WAY,A40,15,0.21000089614178866
5579,MOUNT VERNON ST,A40,15,0.10578690293826856
5580,CHESTNUT ST,A40,15,0.08623965727372289
5581,W CEDAR ST,A41,15,0.11785325766340733
5582,W CEDAR ST,A41,15,0.08538987976197934
5583,W CEDAR ST,A41,15,0.2946327497971208
5584,MOUNT VERNON ST,A40,15,0.11611316319451732
5585,LOUISBURG SQ,A40,15,0.221097751167598
5586,CHARLES ST,A31,20,0.14509539919357362
5587,PINCKNEY ST,A41,15,0.08168898887279658
5588,CHARLES ST,A31,20,0.06218374247764777
5589,REVERE ST,A41,15,0.14295413783779262
5590,PINCKNEY ST,A41,15,0.10211123601636986
5591,W CEDAR ST,A41,15,0.19772514178201794
5592,W CEDAR ST,A41,15,0.16707610890265115
5593,CHARLES ST,A31,20,0.06218374247764777
5594,CHARLES ST,A31,20,0.02072791420011811
5595,CHARLES ST,A31,20,0.02072791420011811
5596,CHARLES ST,A31,20,0.12897334243618236
5597,SILVER PL,A40,15,0.098630697722907
5598,PUTNAM AVE,A40,15,0.08168729874072164
5599,W CEDAR ST,A41,15,0.05527443786706575
5600,MOUNT VERNON ST,A40,15,0.08623941075803207
5601,OTIS PL,A40,15,0.1986592831642579
5602,MOUNT VERNON ST,A40,15,0.06126820404845772
5603,EMBANKMENT RD,A25,30,0.224838899574254
5604,STATE RTE 28,A25,30,0.224838899574254
5605,BRIMMER ST,A40,15,0.09242674475233649
5606,BRIMMER ST,A40,15,0.14409642007019582
5607,MOUNT VERNON ST,A40,15,0.03436427356654806
5608,BRIMMER ST,A40,15,0.1906447874694553
5609,LIME ST,A40,15,0.2976978319123342
5610,MOUNT VERNON ST,A40,15,0.2512281163848854
5611,BRIMMER ST,A40,15,0.1984261829751606
5612,RIVER ST PL,A40,15,0.06126752160320116
5613,RIVER ST,A40,15,0.22942945970905376
5614,PINCKNEY ST,A41,15,0.12253348317120724
5615,EMBANKMENT RD,A25,30,0.09886257089100897
5616,STATE RTE 28,A25,30,0.09886257089100897
5617,EMBANKMENT RD,A25,30,0.058926392272876306
5618,STATE RTE 28,A25,30,0.058926392272876306
5619,EMBANKMENT RD,A25,30,0.2608843614879477
5620,STATE RTE 28,A25,30,0.2608843614879477
5621,EMBANKMENT RD,A25,30,0.1910840122741456
5622,STATE RTE 28,A25,30,0.1910840122741456
5623,PINCKNEY ST,A41,15,0.10211123601636986
5624,PINCKNEY ST,A41,15,0.08168898887279658
5625,REVERE ST,A41,15,0.26548625599643905
5626,LONGFELLOW BRIDGE RAMP,A63,20,0.06404224649533205
5627,STATE HIGHWAY 3 RAMP,A63,20,0.06404224649533205
5628,CHARLES RIVER SQ,A40,15,0.1456003906847904
5629,W HILL PL,A40,15,0.122530753198885
5630,LONGFELLOW BRIDGE RAMP,A63,20,0.2529162716242397
5631,STATE HIGHWAY 3 RAMP,A63,20,0.2529162716242397
5632,FRIEND ST,A40,15,0.3904722098405805
5633,LOMASNEY WAY,A41,15,0.18467992108120246
5634,STATE HWY 3,A63,20,0.050404103103570894
5635,COTTING ST,A41,15,0.1163874672109944
5636,BILLERICA ST,A41,15,0.13745064300736262
5637,STATE HWY 3,A63,20,0.10919007333202785
5638,MINOT ST,A41,15,0.14793675955596958
5639,NASHUA ST,A41,15,0.11638673738405947
5640,BILLERICA ST,A41,15,0.356141654462788
5641,COTTING ST,A41,15,0.11610215888708278
5642,NASHUA ST,A41,15,0.09242424560137581
5643,NASHUA ST,A41,15,0.1961640635030172
5644,NASHUA ST,A41,15,0.1357353628993637
5645,STATE HWY 3,A63,20,0.051543875273491725
5646,STATE HWY 3,A63,20,0.061882867913041074
5647,STATE HWY 3,A63,20,0.03797342972376104
5648,CAUSEWAY ST,A31,20,0.11095402330233278
5649,STATE HWY 3,A63,20,0.07402141485145088
5650,STATE HWY 3,A63,20,0.12376508431154808
5651,CAUSEWAY ST,A31,20,0.09864398141081229
5652,CAUSEWAY ST,A31,20,0.09864369748577133
5653,ACCOLON WAY,A40,15,0.160520930023558
5654,STATE HWY 3,A63,20,0.038142237487634
5655,I 93,A11,45,0.11785084715257368
5656,US HWY 1,A11,45,0.11785084715257368
5657,,A63,20,0.10918806275353965
5658,STATE HWY 3,A63,20,0.06494481761575685
5659,,A63,20,0.06922120786311009
5660,I 93,A11,45,0.020846480525900792
5661,STATE HWY 3,A11,45,0.020846480525900792
5662,I 93,A11,45,0.013515861467753154
5663,STATE HWY 3,A11,45,0.013515861467753154
5664,N ANDERSON ST,A40,15,0.08538953750907205
5665,BRIDGE CT,A40,15,0.10210636080879676
5666,ADAMS PL,A40,15,0.08168547877698788
5667,GARDEN ST,A41,15,0.08101841800186137
5668,GARDEN ST,A41,15,0.05866850489741168
5669,BLOSSOM ST,A41,15,0.0829116566368637
5670,BLOSSOM ST,A41,15,0.08291165647291847
5671,PARKMAN ST,A40,15,0.18379027943223647
5672,BLOSSOM ST,A41,15,0.11054887573480449
5673,BLOSSOM ST,A41,15,0.3046944957699477
5674,BLOSSOM ST,A41,15,0.4428517587065295
5675,BLOSSOM ST,A41,15,0.18401654250570976
5676,BLOSSOM CT,A40,15,0.14409507507211583
5677,CAMBRIDGE ST,A35,20,0.07658050186176192
5678,S RUSSELL ST,A40,15,0.1443877880684448
5679,CAMBRIDGE ST,A35,20,0.06126440149924184
5680,CAMBRIDGE ST,A35,20,0.15316100382655168
5681,JOY ST,A41,15,0.13818609447240157
5682,CAMBRIDGE ST,A35,20,0.07658050186176192
5683,CARDINAL WM O'CONNELL WAY,A41,15,0.832702442059585
5684,CHARLES ST,A25,30,0.042694578524788404
5685,STATE HWY 3,A25,30,0.042694578524788404
5686,LEVERETT CIR,A63,20,0.11507498935443318
5687,STATE RTE 28,A63,20,0.11507498935443318
5688,LEVERETT CIR,A63,20,0.16125734804713368
5689,STATE RTE 28,A63,20,0.16125734804713368
5690,LEVERETT CIR,A63,20,0.04145582840029931
5691,STATE RTE 28,A63,20,0.04145582840029931
5692,LEVERETT CIR,A63,20,0.02072791420011811
5693,STATE RTE 28,A63,20,0.02072791420011811
5694,LEVERETT CIR,A63,20,0.02072791420011811
5695,STATE RTE 28,A63,20,0.02072791420011811
5696,MOUNT VERNON ST,A40,15,0.4526810330982035
5697,PINCKNEY ST,A41,15,0.04084449435306251
5698,PINCKNEY ST,A41,15,0.02042224717651409
5699,GROVE SQ,A40,15,0.02763721893349081
5700,REVERE ST,A41,15,0.06721115891889014
5701,GROVE ST,A41,15,0.05527443786706575
5702,GROVE ST,A41,15,0.14654567077423186
5703,PINCKNEY ST,A41,15,0.18380022474061602
5704,REVERE ST,A41,15,0.1057840795053921
5705,MYRTLE ST,A41,15,0.18379876219856284
5706,REVERE ST,A41,15,0.08623657845655708
5707,THOMPSON CT,A40,15,0.05527443786706575
5708,CHAMPNEY PL,A40,15,0.08168768878710439
5709,GROVE ST,A41,15,0.07549322044401845
5710,PHILIPS ST,A41,15,0.10210879844168014
5711,GROVE ST,A41,15,0.24957188872407793
5712,PHILIPS ST,A41,15,0.08168703881970095
5713,ANDERSON ST,A40,15,0.13818609447240157
5714,ANDERSON ST,A40,15,0.05527443786706575
5715,ANDERSON ST,A40,15,0.0829116566368637
5716,REVERE ST,A41,15,0.1057840795053921
5717,MYRTLE ST,A41,15,0.18586486249311332
5718,ROLLINS PL,A40,15,0.08538968523514663
5719,REVERE ST,A41,15,0.08168794870605803
5720,ANDERSON ST,A40,15,0.13968696539719558
5721,PHILIPS ST,A41,15,0.08168703881970095
5722,GOBLIN CT,A40,15,0.05527443786706575
5723,ANDERSON ST,A40,15,0.11054887561184513
5724,ANDERSON ST,A40,15,0.05527443786706575
5725,PHILIPS ST,A41,15,0.10210879844168014
5726,GARDEN ST,A41,15,0.1945354222172543
5727,GARDEN ARCH,A40,15,0.10210814826993618
5728,STATE ST,A31,20,0.061266741654597424
5729,CONGRESS ST,A31,20,0.290009396161308
5730,N MARKET ST,A40,15,0.14559972055930878
5731,UNION ST,A40,15,0.058926268571777206
5732,UNION ST,A40,15,0.1511582389359011
5733,CAMBRIDGE ST,A35,20,0.06126440149924184
5734,CAMBRIDGE ST,A35,20,0.0637422865513436
5735,LYNDE ST,A40,15,0.16582331327599878
5736,STANIFORD ST,A45,20,0.16770673059677751
5737,CARDINAL WM O'CONNELL WAY,A41,15,0.07841964014494848
5738,CAMBRIDGE ST,A35,20,0.058843408358071086
5739,CAMBRIDGE ST,A35,20,0.06277986393421435
5740,STANIFORD ST,A45,20,0.30120616456339655
5741,LONGFELLOW PL,A40,15,0.08613947918583686
5742,STANIFORD ST,A45,20,0.12036567314901653
5743,LOMASNEY WAY,A41,15,0.37799149914181074
5744,CAUSEWAY ST,A31,20,0.02577223505763033
5745,CAUSEWAY ST,A31,20,0.10308879352458743
5746,CAMBRIDGE ST,A35,20,0.33433211842444527
5747,NEW CHARDON ST,A35,20,0.347733336203656
5748,HAWKINS ST,A40,15,0.287511882100132
5749,NEW CHARDON ST,A35,20,0.11095668829696308
5750,BOWKER ST,A40,15,0.4318707345981811
5751,MERRIMAC ST,A31,20,0.2298886515466518
5752,LANCASTER ST,A40,15,0.30926681506311426
5753,CAUSEWAY ST,A31,20,0.061883790874734
5754,CAUSEWAY ST,A31,20,0.036984755267103805
5755,MERRIMAC ST,A31,20,0.09420191207685394
5756,MERRIMAC ST,A31,20,0.1739248363982218
5757,TRAVERSE ST,A40,15,0.08251244535935835
5758,TRAVERSE ST,A40,15,0.13152707486799803
5759,PORTLAND ST,A40,15,0.40360130817779877
5760,GARDEN ST,A41,15,0.11054887561184513
5761,WADSWORTH PL,A40,15,0.16707620815929147
5762,CHESTNUT ST,A40,15,0.1057870598291343
5763,WALNUT ST,A40,15,0.2614799598812027
5764,WALNUT ST,A40,15,0.17077964300145976
5765,BEACON ST,A31,20,0.12935976075947406
5766,JOY ST,A41,15,0.16677703015237594
5767,MOUNT VERNON ST,A40,15,0.24662216862322175
5768,JOY ST,A41,15,0.13818609447240157
5769,JOY ST,A41,15,0.0853898020786498
5770,JOY ST,A41,15,0.11241941431901604
5771,PINCKNEY ST,A41,15,0.5514006742099642
5772,GARDEN ST,A41,15,0.05527443786706575
5773,MYRTLE ST,A41,15,0.06721133668998072
5774,REVERE ST,A41,15,0.08168794870605803
5775,IRVING ST,A40,15,0.08538970879488442
5776,MYRTLE ST,A41,15,0.10578439329526479
5777,PHILIPS ST,A41,15,0.10210879844168014
5778,IRVING ST,A40,15,0.19346053225809817
5779,IRVING ST,A40,15,0.24957188872407793
5780,S RUSSELL ST,A40,15,0.3535011448395361
5781,MYRTLE ST,A41,15,0.19192976170151993
5782,JOY ST,A41,15,0.22203891201747855
5783,SMITH CT,A40,15,0.10210814826993618
5784,JOY ST,A41,15,0.3040094078174375
5785,EMBANKMENT RD,A25,30,0.011631118458704145
5786,STATE RTE 28,A25,30,0.011631118458704145
5787,LONGFELLOW BRG,A25,30,0.046333669194057917
5788,STATE HWY 3,A25,30,0.046333669194057917
5789,LONGFELLOW BRG,A25,30,0.021151949811416215
5790,STATE HWY 3,A25,30,0.021151949811416215
5791,,A63,20,0.12073540704964884
5792,TREMONT ST,A31,20,0.12886754681713997
5793,FAYETTE CT,A40,15,0.10212114785686922
5794,WASHINGTON ST,A31,20,0.04145582840029931
5795,WASHINGTON ST,A31,20,0.02072791420011811
5796,WASHINGTON ST,A31,20,0.044195351588646604
5797,WASHINGTON ST,A31,20,0.04419533498010677
5798,HAYWARD PL,A40,15,0.1429691520159739
5799,CHICKERLING PL,A40,15,0.12562233227585742
5800,WASHINGTON ST,A31,20,0.12039680038035531
5801,NORFOLK PL,A40,15,0.2263577246132362
5802,HAREM PL,A40,15,0.10211919809753348
5803,WASHINGTON ST,A31,20,0.0693207263207904
5804,WEST ST,A41,15,0.23223632939815134
5805,HAYWARD PL,A40,15,0.06127249378383691
5806,HARRISON AVE,A40,15,0.09242792246097017
5807,HARRISON AVE,A40,15,0.03436506545884788
5808,EXETER PL,A40,15,0.14795791663655133
5809,HARRISON AVE,A40,15,0.12639343616009044
5810,BEDFORD ST,A41,15,0.2139903750629516
5811,WASHINGTON ST,A31,20,0.11287242997873465
5812,TEMPLE PL,A40,15,0.2792282282091737
5813,TREMONT ST,A31,20,0.1460577030471063
5814,TREMONT ST,A31,20,0.06188835185789707
5815,WINTER ST,A07,20,0.19781438012221333
5816,TREMONT ST,A31,20,0.04419507304875907
5817,WINTER PL,A40,15,0.11560182232852313
5818,TEMPLE PL,A40,15,0.13153855459643937
5819,WINTER PL,A40,15,0.10315573907266401
5820,WASHINGTON ST,A31,20,0.18991832242263568
5821,JACKSON PL,A40,15,0.1263925854773078
5822,WINTER ST,A07,20,0.02577346564666541
5823,WINTER ST,A07,20,0.03063497963443156
5824,I 93,A11,45,0.13351746511719334
5825,STATE HWY 3,A11,45,0.13351746511719334
5826,,A63,20,0.3445244178671518
5827,CAUSEWAY ST,A31,20,0.061882976642844346
5828,BEVERLY ST,A40,15,0.16052059926184067
5829,,A63,20,0.304026364644088
5830,,A63,20,0.15219595509694145
5831,,A63,20,0.4346006580199951
5832,MEDFORD ST,A40,15,0.3491607591303132
5833,CAUSEWAY ST,A31,20,0.061882867913041074
5834,CAUSEWAY ST,A31,20,0.1608486684756183
5835,BEVERLY ST,A40,15,0.21892550873033306
5836,LOVEJOY PL,A40,15,0.34518238048236793
5837,N WASHINGTON ST,A35,20,0.1280836712242896
5838,N WASHINGTON ST,A35,20,0.1640610417146205
5839,CHARLESTON BRG,A40,15,0.24353172473626924
5840,N WASHINGTON ST,A35,20,0.06218374247764777
5841,N WASHINGTON ST,A35,20,0.08558211176814341
5842,THACHER ST,A40,15,0.10577513815883217
5843,THACHER CT,A40,15,0.058925750467783915
5844,N WASHINGTON ST,A35,20,0.18776960377871785
5845,CAUSEWAY ST,A31,20,0.0515436435651412
5846,ENDICOTT ST,A40,15,0.17215968614297728
5847,ENDICOTT CT,A40,15,0.10209953510048184
5848,ENDICOTT ST,A40,15,0.09111868528124939
5849,BUTLER PL,A40,15,0.06720484824618846
5850,PRINCE ST,A41,15,0.1718120964849517
5851,THACHER ST,A40,15,0.10577498112177494
5852,ENDICOTT ST,A40,15,0.13968672289998355
5853,ENDICOTT ST,A40,15,0.058925693951267906
5854,ENDICOTT ST,A40,15,0.11241900127954206
5855,,A40,15,0.06872524436611478
5856,COMMERCIAL ST,A31,20,0.16419936807340196
5857,COMMERCIAL ST,A31,20,0.0693188520859291
5858,ATLANTIC AVE,A31,20,0.19780067520803843
5859,COMMERCIAL WHARF,A40,15,0.24624750540327717
5860,N COMMERCIAL WHARF,A40,15,0.16525166974519295
5861,ATLANTIC AVE,A31,20,0.10453776975518296
5862,FULTON ST,A40,15,0.27775822783212417
5863,NORTH ST,A40,15,0.1344151186153862
5864,COMMERCIAL ST,A31,20,0.06188465982996845
5865,LEWIS ST,A40,15,0.13745249734557086
5866,LEWIS ST,A40,15,0.06872613262216579
5867,LEWIS ST,A40,15,0.2327773979967903
5868,FLEET ST,A40,15,0.1652485207853712
5869,NORTH ST,A40,15,0.1440950935614423
5870,NORTH ST,A40,15,0.19346053225809817
5871,COMMERCIAL ST,A31,20,0.04419449866282581
5872,ATLANTIC AVE,A31,20,0.14509539919357362
5873,WHARF ST,A40,15,0.06126235376385601
5874,COMMERCIAL ST,A31,20,0.14829340307115407
5875,ATLANTIC AVE,A31,20,0.1865512275217339
5876,LEWIS WHARF,A40,15,0.14294549243422178
5877,FLEET ST,A40,15,0.15325846435304033
5878,COMMERCIAL ST,A31,20,0.04419442253882797
5879,CLARK ST,A40,15,0.1656835522727866
5880,COMMERCIAL ST,A31,20,0.12436748507995801
5881,COMMERCIAL WHARF,A40,15,0.557572016549425
5882,N COMMERCIAL WHARF,A40,15,0.5684221550192452
5883,EASTERN AVE,A40,15,0.26690136034424694
5884,FAIRFIELD PL,A40,15,0.058925750467783915
5885,CLARK ST,A40,15,0.17245973343765786
5886,HARRIS ST,A40,15,0.15325570561857052
5887,HANOVER AVE,A40,15,0.30629958064611074
5888,HANOVER ST,A40,15,0.06872543760382291
5889,CLARK ST,A40,15,0.11610273057574465
5890,WALSH PL,A40,15,0.08538928121646128
5891,BORADAL ST,A40,15,0.09862531417673895
5892,HANOVER ST,A40,15,0.02763721893349081
5893,HANOVER ST,A40,15,0.05527443786706575
5894,CHARTER ST,A40,15,0.05527443786706575
5895,HANOVER ST,A40,15,0.092424216922443
5896,HARRIS ST,A40,15,0.10577466756099775
5897,CHARTER ST,A40,15,0.10308754755148171
5898,CHARTER ST,A40,15,0.11638673738405947
5899,VERNON PL,A40,15,0.09242407338057451
5900,GREENOUGH LN,A40,15,0.24053693510380647
5901,HANOVER ST,A40,15,0.05892566027201165
5902,FOUNTAIN PL,A40,15,0.04931214561947272
5903,HANOVER ST,A40,15,0.1056738118520748
5904,CHARTER ST,A40,15,0.0672044040780664
5905,CHARTER ST,A40,15,0.03436240016625832
5906,FOSTER ST,A40,15,0.08538910260711824
5907,JERUSALEM PL,A40,15,0.15115555167118125
5908,FOSTER CT,A40,15,0.06720413729261593
5909,COMMERCIAL CT,A40,15,0.0687246262787008
5910,COMMERCIAL ST,A31,20,0.12973101311835122
5911,FOSTER ST,A40,15,0.05527443786706575
5912,COMMERCIAL CT,A40,15,0.06872454874542218
5913,COMMERCIAL ST,A31,20,0.013557346396988055
5914,HENCHMAN ST,A40,15,0.22899223057338147
5915,COMMERCIAL ST,A31,20,0.09739371580887352
5916,COMMERCIAL ST,A31,20,0.10080627253517171
5917,COMMERCIAL ST,A31,20,0.0870749039904065
5918,ATLANTIC AVE,A31,20,0.2061811784606743
5919,RICHMOND ST,A40,15,0.16469075231246383
5920,CUSTOM HOUSE ST,A40,15,0.1030923571086025
5921,WELL ST,A40,15,0.1532716207862805
5922,INDIA ST,A40,15,0.11611273461314282
5923,MILK ST,A41,15,0.172475742956567
5924,CENTRAL ST,A40,15,0.24662061846509103
5925,BROAD ST,A40,15,0.08538975543677912
5926,BROAD ST,A40,15,0.05527443786706575
5927,STATE ST,A31,20,0.030633175578154724
5928,BUTLER SQ,A40,15,0.08291165680080893
5929,BUTLER ROW,A40,15,0.04084410431195558
5930,CHATHAM ROW,A40,15,0.05527443786706575
5931,CHATHAM ROW,A40,15,0.08291165680080893
5932,CHATHAM ST,A40,15,0.04084390929000633
5933,INDIA ST,A40,15,0.1947409627698994
5934,STATE ST,A31,20,0.10920129812485657
5935,CHATHAM ST,A40,15,0.14560083730891987
5936,COMMERCIAL ST,A31,20,0.02072791420011811
5937,COMMERCIAL ST,A31,20,0.04145582840029931
5938,,A40,15,0.0672101812706136
5939,,A63,20,0.061885854453612416
5940,COMMERCIAL ST,A40,15,0.16707614055088232
5941,COMMERCIAL ST,A40,15,0.08291165647291847
5942,STATE ST,A31,20,0.17350719480944696
5943,SURFACE ARTERY,A35,30,0.04931513359116548
5944,,A63,20,0.061885962931068746
5945,,A40,15,0.040843258988241704
5946,I 93,A11,45,0.019642096982497664
5947,STATE HWY 3,A11,45,0.019642096982497664
5948,SURFACE ARTERY,A40,15,0.10565776490116495
5949,I 93,A11,45,0.10701657758701645
5950,STATE HWY 3,A11,45,0.10701657758701645
5951,SURFACE ARTERY,A35,30,0.20028270442999185
5952,CHATHAM ST,A40,15,0.2711788916320632
5953,CLINTON ST,A40,15,0.4328345592006341
5954,,A63,20,0.4146359768237842
5955,OLIVER ST,A40,15,0.26685501090931774
5956,BATTERYMARCH ST,A40,15,0.0687284506177317
5957,BATTERYMARCH ST,A40,15,0.14560575129754422
5958,JENTON WAY,A40,15,0.1524102545480583
5959,BATTERYMARCH ST,A40,15,0.06872856651545735
5960,WATER ST,A40,15,0.13745666944091342
5961,MILK ST,A41,15,0.24054923885716517
5962,BROAD ST,A40,15,0.05527443786706575
5963,CENTRAL ST,A40,15,0.08623768670469138
5964,BROAD ST,A40,15,0.11241942036466566
5965,BROAD ST,A40,15,0.10578627562946985
5966,CENTRAL ST,A40,15,0.12561187068815363
5967,INDIA ST,A40,15,0.08251613739307224
5968,FRANKLIN ST,A31,20,0.061887971829987495
5969,BATTERYMARCH ST,A40,15,0.06872864404420183
5970,BATTERYMARCH ST,A40,15,0.09242683093382077
5971,FRANKLIN ST,A31,20,0.08708572993329733
5972,BATTERYMARCH ARM,A40,15,0.11611373482899776
5973,WENDELL ST,A40,15,0.16526328094399861
5974,,A40,15,0.09863425085124873
5975,BROAD ST,A40,15,0.1344259618995216
5976,FRANKLIN ST,A31,20,0.051546424886593015
5977,BROAD ST,A40,15,0.1947418148195447
5978,CUSTOM HOUSE ST,A40,15,0.11241946159597983
5979,MILK ST,A41,15,0.09863295871916034
5980,INDIA ST,A40,15,0.02042237763291012
5981,CENTRAL ST,A40,15,0.08291165680080893
5982,COMMERCIAL ST,A40,15,0.08538977883731183
5983,INDIA ST,A40,15,0.105785961845182
5984,NORTH ST,A40,15,0.11241903078241068
5985,NORTH ST,A40,15,0.05527443786706575
5986,NORTH ST,A40,15,0.10308801116479753
5987,SALUTATION ST,A40,15,0.22443098480310228
5988,HANOVER ST,A40,15,0.1191640604882397
5989,BATTERY ST,A40,15,0.2465911630027285
5990,HOLDEN CT,A40,15,0.09862391428531107
5991,COMMERCIAL ST,A31,20,0.061882541982980266
5992,COMMERCIAL ST,A31,20,0.06442969024788327
5993,COMMERCIAL ST,A31,20,0.03865777030298934
5994,COMMERCIAL ST,A31,20,0.08431427743969006
5995,COMMERCIAL ST,A31,20,0.04145582840029931
5996,MURPHY CT,A40,15,0.125598934767258
5997,NORTH ST,A40,15,0.08538920353258578
5998,COMMERCIAL ST,A31,20,0.12436748501847916
5999,UNION WHARF,A40,15,0.1837815035304682
6000,POWERS CT,A40,15,0.06125962367652676
6001,SALUTATION ST,A40,15,0.06277985229624701
6002,NORTH ST,A40,15,0.02763721893349081
6003,COMMERCIAL ST,A31,20,0.04419423672652077
6004,COMMERCIAL ST,A31,20,0.051543875273491725
6005,BATTERY ST,A40,15,0.15910777700951317
6006,LINCOLN WHARF,A40,15,0.105773883140949
6007,COMMERCIAL ST,A31,20,0.050403369501907935
6008,HANOVER ST,A40,15,0.2772712720304702
6009,CONSTITUTION WHARF,A40,15,0.1988120750142479
6010,BATTERY ST,A40,15,0.14825460760065096
6011,NORTHERN AVE,A41,15,0.0986375883214431
6012,NORTHERN AVE,A41,15,0.42899545541005585
6013,LEWIS ST,A40,15,0.32104060304513204
6014,CLIPPERSHIP LN,A40,15,0.5978792564435216
6015,FATHER JACOBBE RD,A40,15,0.08167611772854011
6016,N HANOVER CT,A40,15,0.049313868411091144
6017,HANOVER ST,A40,15,0.03436315333608342
6018,BOARD ALY,A40,15,0.049313868411091144
6019,HANOVER ST,A40,15,0.16052258399127925
6020,PARMENTER ST,A40,15,0.15048609871230714
6021,PARMENTER ST,A40,15,0.061261573624528366
6022,SALEM ST,A40,15,0.05527443786706575
6023,SALEM ST,A40,15,0.05527443786706575
6024,RICHMOND PL,A40,15,0.02763721893349081
6025,SALEM ST,A40,15,0.0829116566368637
6026,SALEM ST,A40,15,0.02763721893349081
6027,PRINCE ST,A41,15,0.2914515709702574
6028,SURFACE ARTERY,A35,30,0.19446553831246322
6029,,A63,20,0.20602151654506354
6030,CROSS ST,A40,15,0.27378925072910854
6031,I 93,A11,45,0.05448242471343294
6032,STATE HWY 3,A11,45,0.05448242471343294
6033,COMMERCIAL ST,A31,20,0.015316173696929187
6034,COMMERCIAL ST,A31,20,0.03698628962240378
6035,CROSS ST,A40,15,0.1547143584813372
6036,FULTON ST,A40,15,0.06872682822682663
6037,FERRY ST,A40,15,0.05896207591396375
6038,NORTH ST,A41,15,0.12068773602388766
6039,FULTON PL,A40,15,0.059594906938443284
6040,I 93,A11,45,0.03080856067894476
6041,STATE HWY 3,A11,45,0.03080856067894476
6042,COMMERCIAL ST,A31,20,0.0515453239462555
6043,CROSS ST,A40,15,0.150147717425194
6044,COMMERCIAL ST,A31,20,0.1974633852960743
6045,FULTON ST,A40,15,0.10309009713520546
6046,FULTON ST,A40,15,0.058926099254232964
6047,RICHMOND ST,A40,15,0.08251338633955305
6048,PURCHASE ST,A40,15,0.0651827891674972
6049,CONGRESS ST,A31,20,0.06188965488125973
6050,PURCHASE ST,A40,15,0.16761249186767085
6051,ESTES PL,A40,15,0.14795823965282534
6052,CONGRESS ST,A31,20,0.08729894875802922
6053,CONGRESS ST,A31,20,0.025773784557815645
6054,CONGRESS ST,A31,20,0.06932083397304306
6055,NELSON CT,A40,15,0.08251975694789737
6056,CONGRESS ST,A31,20,0.069320984862395
6057,ATLANTIC AVE,A31,20,0.06387609376533644
6058,I 93,A11,45,0.2135442624228838
6059,STATE HWY 3,A11,45,0.2135442624228838
6060,HIGH ST,A40,15,0.21000210979074863
6061,PEARL ST,A40,15,0.12105235428603091
6062,PEARL ST,A40,15,0.263292789738336
6063,HIGH ST,A40,15,0.2061876692744162
6064,FRANKLIN ST,A31,20,0.09865268603350172
6065,,A40,15,0.08538997304555758
6066,FRANKLIN ST,A31,20,0.08729675911566515
6067,OLIVER ST,A40,15,0.06721391401459925
6068,FRANKLIN ST,A31,20,0.07731991960764624
6069,HIGH CT,A40,15,0.1504951400882559
6070,PURCHASE ST,A40,15,0.17304622952771234
6071,OLIVER ST,A40,15,0.08251816438310222
6072,HIGH ST,A40,15,0.0493177443343869
6073,OLIVER ST,A40,15,0.13745798268182083
6074,WENDELL ST,A40,15,0.13153628402854745
6075,OLIVER ST,A40,15,0.09863554282860097
6076,HIGH ST,A40,15,0.11639586123483807
6077,BATTERYMARCH ST,A40,15,0.12639201838812053
6078,HIGH ST,A40,15,0.07912639138815447
6079,CONGRESS ST,A31,20,0.1890497796225263
6080,WHARF ST,A40,15,0.09258474500912892
6081,I 93,A11,45,0.04666348107335646
6082,STATE HWY 3,A11,45,0.04666348107335646
6083,ATLANTIC AVE,A31,20,0.07493712363612295
6084,FRANKLIN ST,A31,20,0.06404236898998567
6085,INDIA ST,A40,15,0.11580194676280212
6086,FRANKLIN ST,A31,20,0.10807209396078513
6087,MILK ST,A41,15,0.08168924878761265
6088,I 93,A11,45,0.019642168261695514
6089,STATE HWY 3,A11,45,0.019642168261695514
6090,I 93,A11,45,0.01964220209423379
6091,STATE HWY 3,A11,45,0.01964220209423379
6092,I 93,A11,45,0.06753502479459408
6093,STATE HWY 3,A11,45,0.06753502479459408
6094,INDIA ST,A40,15,0.0886669858444519
6095,,A40,15,0.1977252625013159
6096,ATLANTIC AVE,A31,20,0.18328491266015273
6097,MILK ST,A41,15,0.10190771185371102
6098,ATLANTIC AVE,A31,20,0.2538512575961926
6099,ATLANTIC AVE,A31,20,0.0667783226859696
6100,INDIA ST,A40,15,0.3083851290323799
6101,MILK ST,A41,15,0.15336109099340353
6102,I 93,A11,45,0.06590838059400597
6103,STATE HWY 3,A11,45,0.06590838059400597
6104,,A63,20,0.14509539919357362
6105,STATE ST,A31,20,0.03063302956175807
